snake	Is it commonly kept as a pet?	yes
snake	Does it migrate long distances?	move;long;distance;reason;migration
snake	Is it known for its intelligence?	not known
snake	Is it an endangered species?	specie;endanger;loss
snake	Is it a nocturnal animal?	nocturnal;diurnal;activity;pattern
snake	Does it hibernate?	not hibernate
snake	Does it have sharp teeth?	yes
snake	Does it have sharp claws?	not have
snake	Is it a feline?	no
snake	Is it an amphibian?	no
snake	Is it a reptile?	yes
snake	What is its most distinguishable feature?	distinguishable;feature;body
snake	Does X have cold or warm blood?	ectothermic;mean;body;cold;blooded
snake	Does X hunt in a group?	solitary;hunter;may;hunting
snake	How does X communicate with others of its kind?	communicate;body
snake	Does X have scales?	yes
snake	Is the animal aquatic?	aquatic;terrestrial;arboreal
snake	Is this an arctic animal?	typically;arctic;region;climate
snake	Is this animal exploited by humans?	exploit;meat;trade
snake	Does the animal live in cities?	find;urban;area;especially;habitat
snake	Does this animal fly?	no
snake	How fast is it?	move;speed;move;quickly
snake	What are its dimensions?	dimension;vary;widely;among;range
snake	Does the animal have moist or scaly skin?	scaly;skin;help
snake	Can the animal echolocate?	not echolocate
snake	Can the animal metamorphose?	undergo;metamorphosis;hatch;bear
snake	Can the animal be typically found in a circus?	circus;past;criticize;animal;country
frog	Is it a carnivore or herbivore?	carnivore;feed;small
frog	Is it a vertebrate or invertebrate?	vertebrate
frog	Has it ever been domesticated?	not been
frog	Is it a mammal?	no
frog	Does it have fur?	no
frog	In which environments does it live?	variety;environment;freshwater;habitat;terrestrial
frog	What does it eat?	eat;insect;small;sticky;capture
frog	How many legs does it have, if any?	four;leg
frog	Does it produce eggs?	yes
frog	Is it a prey or a predator?	prey;predator;tadpole;prey;predator
frog	Does it have wings, legs, or fins?	not have
frog	In what continents does it predominantly live?	every;continent;except;range
frog	Is it considered dangerous to humans?	not dangerous
frog	Is it eaten by humans?	culture;certain;consume
frog	Is the animal capable of jumping?	yes
frog	Is it taller than humans on average?	not taller
frog	Does it live in groups?	congregate;group;especially;animal
frog	Is it commonly kept as a pet?	keep;captivity;context;enthusiast;hobbyist
frog	Does it migrate long distances?	migrate;short;distance;especially
frog	Is it known for its intelligence?	not known
frog	Is it an endangered species?	specie;endanger;due;habitat;loss
frog	Is it a nocturnal animal?	nocturnal;diurnal;pattern
frog	Does it hibernate?	enter;state;dormancy;period
frog	Does it have sharp teeth?	not have
frog	Does it have sharp claws?	not have
frog	Is it a feline?	no
frog	Is it an amphibian?	yes
frog	Is it a reptile?	no
frog	What is its most distinguishable feature?	distinguishable;feature;hind
frog	Does X have cold or warm blood?	ectothermic;mean;refer;cold
frog	Does X hunt in a group?	solitary;hunter;congregate
frog	How does X communicate with others of its kind?	communicate;use;call;especially
frog	Does X have scales?	not have
frog	Is the animal aquatic?	spend;life;water;also;terrestrial
frog	Is this an arctic animal?	associate;arctic;region;associate;temperate
frog	Is this animal exploited by humans?	sometimes;exploit;trade;scientific;research
frog	Does the animal live in cities?	find;near;urban;area;especially
frog	Does this animal fly?	no
frog	How fast is it?	move;quickly;speed;among
frog	What are its dimensions?	vary;among;range
frog	Does the animal have moist or scaly skin?	moist;smooth;skin;lack
frog	Can the animal echolocate?	not echolocate
frog	Can the animal metamorphose?	yes
frog	Can the animal be typically found in a circus?	not typically
toad	Is it a carnivore or herbivore?	carnivore;feed;insect
toad	Is it a vertebrate or invertebrate?	vertebrate
toad	Has it ever been domesticated?	not been
toad	Is it a mammal?	no
toad	Does it have fur?	no
toad	In which environments does it live?	variety;environment;terrestrial;habitat;near
toad	What does it eat?	eat;insect;small;sticky;capture
toad	How many legs does it have, if any?	four;leg
toad	Does it produce eggs?	yes
toad	Is it a prey or a predator?	prey;predator;tadpole;prey;predator
toad	Does it have wings, legs, or fins?	not have
toad	In what continents does it predominantly live?	every;continent;except
toad	Is it considered dangerous to humans?	not dangerous
toad	Is it eaten by humans?	culture;certain;consume
toad	Is the animal capable of jumping?	yes
toad	Is it taller than humans on average?	not taller
toad	Does it live in groups?	congregate;breeding;highly;animal
toad	Is it commonly kept as a pet?	keep;pet;captivity;especially;context
toad	Does it migrate long distances?	migrate;short;distance;especially
toad	Is it known for its intelligence?	not known
toad	Is it an endangered species?	specie;endanger
toad	Is it a nocturnal animal?	nocturnal;active;day;pattern
toad	Does it hibernate?	enter;state;dormancy;period
toad	Does it have sharp teeth?	not have
toad	Does it have sharp claws?	not have
toad	Is it a feline?	no
toad	Is it an amphibian?	yes
toad	Is it a reptile?	no
toad	What is its most distinguishable feature?	rough;warty
toad	Does X have cold or warm blood?	ectothermic;mean;refer;cold;blooded
toad	Does X hunt in a group?	solitary;hunter;congregate;breeding
toad	How does X communicate with others of its kind?	communicate;call;especially
toad	Does X have scales?	not have
toad	Is the animal aquatic?	spend;life;water;especially;tadpole
toad	Is this an arctic animal?	associate;arctic;region;associate;tropical
toad	Is this animal exploited by humans?	sometimes;exploit;trade;scientific;research
toad	Does the animal live in cities?	may;find;near;urban;area
toad	Does this animal fly?	no
toad	How fast is it?	move;quickly;especially;fast;animal
toad	What are its dimensions?	vary;among;range
toad	Does the animal have moist or scaly skin?	rough;moist;skin;lack
toad	Can the animal echolocate?	not echolocate
toad	Can the animal metamorphose?	yes
toad	Can the animal be typically found in a circus?	not typically
salamander	Is it a carnivore or herbivore?	carnivore;feed;diet;worm
salamander	Is it a vertebrate or invertebrate?	vertebrate
salamander	Has it ever been domesticated?	not been
salamander	Is it a mammal?	no
salamander	Does it have fur?	no
salamander	In which environments does it live?	environment;forest;habitat
salamander	What does it eat?	eat;diet;consist;mainly;worm
salamander	How many legs does it have, if any?	four;leg
salamander	Does it produce eggs?	reproduce;lay;egg;lay;birth
salamander	Is it a prey or a predator?	prey;predator;predator;also;prey
salamander	Does it have wings, legs, or fins?	not have
salamander	In what continents does it predominantly live?	every;continent;except
salamander	Is it considered dangerous to humans?	not dangerous
salamander	Is it eaten by humans?	consume
salamander	Is the animal capable of jumping?	jumping;ability;slow;terrestrial
salamander	Is it taller than humans on average?	not taller
salamander	Does it live in groups?	solitary;animal;though;congregate
salamander	Is it commonly kept as a pet?	keep;captivity;enthusiast;hobbyist
salamander	Does it migrate long distances?	specie;migrate;short;distance
salamander	Is it known for its intelligence?	not known
salamander	Is it an endangered species?	specie;due
salamander	Is it a nocturnal animal?	nocturnal;diurnal;pattern
salamander	Does it hibernate?	enter;state;dormancy;period
salamander	Does it have sharp teeth?	sharp;tooth;usually;capture;tongue
salamander	Does it have sharp claws?	not have
salamander	Is it a feline?	no
salamander	Is it an amphibian?	yes
salamander	Is it a reptile?	no
salamander	What is its most distinguishable feature?	distinguishable;feature;slender;smooth
salamander	Does X have cold or warm blood?	ectothermic;mean;refer;cold;blooded
salamander	Does X hunt in a group?	solitary;hunter;congregate
salamander	How does X communicate with others of its kind?	communicate;visual;display;chemical;pheromone
salamander	Does X have scales?	not have
salamander	Is the animal aquatic?	aquatic;terrestrial;semi;aquatic
salamander	Is this an arctic animal?	associate;arctic;region;climate;associate
salamander	Is this animal exploited by humans?	sometimes;exploit;trade;scientific;research
salamander	Does the animal live in cities?	find;urban;area;prefer;natural
salamander	Does this animal fly?	no
salamander	How fast is it?	speed;vary;among;fast
salamander	What are its dimensions?	vary;among;range
salamander	Does the animal have moist or scaly skin?	moist;smooth;skin;lack
salamander	Can the animal echolocate?	not echolocate
salamander	Can the animal metamorphose?	undergo;metamorphosis;aquatic;terrestrial;retain
salamander	Can the animal be typically found in a circus?	not typically
eagle	Is it a carnivore or herbivore?	carnivore
eagle	Is it a vertebrate or invertebrate?	vertebrate
eagle	Has it ever been domesticated?	train;falconry;practice;assist;animal
eagle	Is it a mammal?	no
eagle	Does it have fur?	no
eagle	In which environments does it live?	environment;forest
eagle	What does it eat?	eat;bird;fish
eagle	How many legs does it have, if any?	two;leg
eagle	Does it produce eggs?	yes
eagle	Is it a prey or a predator?	apex;predator;prey
eagle	Does it have wings, legs, or fins?	not have
eagle	In what continents does it predominantly live?	every;continent;except;various;region
eagle	Is it considered dangerous to humans?	dangerous;human;protective;defensive;approach
eagle	Is it eaten by humans?	consume;human;culture;law
eagle	Is the animal capable of jumping?	powerful;flier;mobility
eagle	Is it taller than humans on average?	not taller
eagle	Does it live in groups?	often;solitary;bird;form;loose
eagle	Is it commonly kept as a pet?	keep;pet;usually;illegal;country
eagle	Does it migrate long distances?	migratory;long;distance
eagle	Is it known for its intelligence?	intelligent;bird;keen;impressive;exhibit
eagle	Is it an endangered species?	specie;endanger;threaten;due;habitat
eagle	Is it a nocturnal animal?	diurnal;mean;active;day
eagle	Does it hibernate?	not hibernate
eagle	Does it have sharp teeth?	not have
eagle	Does it have sharp claws?	yes
eagle	Is it a feline?	no
eagle	Is it an amphibian?	no
eagle	Is it a reptile?	no
eagle	What is its most distinguishable feature?	feature;large;powerful;talon;impressive
eagle	Does X have cold or warm blood?	warm;blooded;bird;body
eagle	Does X hunt in a group?	solitary;hunter;may;cooperative;hunting
eagle	How does X communicate with others of its kind?	communicate;call;body
eagle	Does X have scales?	no
eagle	Is the animal aquatic?	not aquatic
eagle	Is this an arctic animal?	arctic;subarctic;region;climate
eagle	Is this animal exploited by humans?	face;exploitation;historically;particularly;feather
eagle	Does the animal live in cities?	urban;environment;associate;city
eagle	Does this animal fly?	yes
eagle	How fast is it?	reach;impressive;speed;flight;capable;150;240
eagle	What are its dimensions?	vary;among;wingspan;seven;depend
eagle	Does the animal have moist or scaly skin?	not have
eagle	Can the animal echolocate?	not echolocate
eagle	Can the animal metamorphose?	undergo;metamorphosis;hatch
eagle	Can the animal be typically found in a circus?	not typically
hawk	Is it a carnivore or herbivore?	carnivore;feed
hawk	Is it a vertebrate or invertebrate?	vertebrate
hawk	Has it ever been domesticated?	train;falconry;animal;limited
hawk	Is it a mammal?	no
hawk	Does it have fur?	no
hawk	In which environments does it live?	variety;environment;urban
hawk	What does it eat?	eat;bird;insect
hawk	How many legs does it have, if any?	two;leg
hawk	Does it produce eggs?	yes
hawk	Is it a prey or a predator?	apex;predator;prey
hawk	Does it have wings, legs, or fins?	not have
hawk	In what continents does it predominantly live?	every;continent;except;various;adapt
hawk	Is it considered dangerous to humans?	dangerous;human;protective;approach
hawk	Is it eaten by humans?	consume;human;law
hawk	Is the animal capable of jumping?	powerful;flier;mobility
hawk	Is it taller than humans on average?	not taller
hawk	Does it live in groups?	often;solitary;bird;form;loose
hawk	Is it commonly kept as a pet?	keep;pet;usually;require;nature
hawk	Does it migrate long distances?	migratory;cover;long;distance
hawk	Is it known for its intelligence?	intelligent;keen;eyesight;impressive;problem
hawk	Is it an endangered species?	specie;threaten;habitat;relate
hawk	Is it a nocturnal animal?	diurnal;mean;active;day
hawk	Does it hibernate?	not hibernate
hawk	Does it have sharp teeth?	not have
hawk	Does it have sharp claws?	yes
hawk	Is it a feline?	no
hawk	Is it an amphibian?	no
hawk	Is it a reptile?	no
hawk	What is its most distinguishable feature?	distinguishable;feature;beak;keen;eyesight
hawk	Does X have cold or warm blood?	warm;blooded;bird
hawk	Does X hunt in a group?	solitary;hunter;cooperative;hunting
hawk	How does X communicate with others of its kind?	communicate;screech;call;body
hawk	Does X have scales?	not have
hawk	Is the animal aquatic?	not aquatic
hawk	Is this an arctic animal?	arctic;subarctic;region;climate
hawk	Is this animal exploited by humans?	face;exploitation;historically;falconry;illegal
hawk	Does the animal live in cities?	adapt;urban;environment;find;city
hawk	Does this animal fly?	yes
hawk	How fast is it?	reach;impressive;speed;flight;capable;150;240
hawk	What are its dimensions?	vary;among;wingspan;four;depend
hawk	Does the animal have moist or scaly skin?	not have
hawk	Can the animal echolocate?	not echolocate
hawk	Can the animal metamorphose?	undergo;metamorphosis;hatch
hawk	Can the animal be typically found in a circus?	not typically
falcon	Is it a carnivore or herbivore?	carnivore
falcon	Is it a vertebrate or invertebrate?	vertebrate
falcon	Has it ever been domesticated?	domesticate;train;falconry
falcon	Is it a mammal?	no
falcon	Does it have fur?	no
falcon	In which environments does it live?	variety;environment;include;urban
falcon	What does it eat?	eat;bird;also;consume
falcon	How many legs does it have, if any?	two;leg
falcon	Does it produce eggs?	yes
falcon	Is it a prey or a predator?	apex;predator;prey
falcon	Does it have wings, legs, or fins?	not have
falcon	In what continents does it predominantly live?	every;continent;except;various;adapt
falcon	Is it considered dangerous to humans?	dangerous;human;train;aggressive;falconry
falcon	Is it eaten by humans?	consume;human;law
falcon	Is the animal capable of jumping?	powerful;flier;mobility
falcon	Is it taller than humans on average?	not taller
falcon	Does it live in groups?	often;solitary;bird;form;loose
falcon	Is it commonly kept as a pet?	keep;pet;usually;regulate;require
falcon	Does it migrate long distances?	migratory;cover;long;distance
falcon	Is it known for its intelligence?	intelligent;bird;keen;eyesight;impressive
falcon	Is it an endangered species?	specie;endanger;threaten;due
falcon	Is it a nocturnal animal?	diurnal;mean;active;day
falcon	Does it hibernate?	not hibernate
falcon	Does it have sharp teeth?	not have
falcon	Does it have sharp claws?	yes
falcon	Is it a feline?	no
falcon	Is it an amphibian?	no
falcon	Is it a reptile?	no
falcon	What is its most distinguishable feature?	distinguishable;feature;streamlined;pointed;beak
falcon	Does X have cold or warm blood?	warm;blooded;bird
falcon	Does X hunt in a group?	solitary;hunter;cooperative;hunting
falcon	How does X communicate with others of its kind?	communicate;vocalization;include;also;use
falcon	Does X have scales?	not have
falcon	Is the animal aquatic?	not aquatic
falcon	Is this an arctic animal?	arctic;subarctic;region;climate
falcon	Is this animal exploited by humans?	historically;exploit;falconry;illegal
falcon	Does the animal live in cities?	adapt;urban;environment;find;city
falcon	Does this animal fly?	yes
falcon	How fast is it?	among;fast;bird;capable;reach;240;386
falcon	What are its dimensions?	size;vary;among;wingspan;range;three
falcon	Does the animal have moist or scaly skin?	not have
falcon	Can the animal echolocate?	not echolocate
falcon	Can the animal metamorphose?	undergo;metamorphosis;hatch
falcon	Can the animal be typically found in a circus?	not typically
owl	Is it a carnivore or herbivore?	carnivore
owl	Is it a vertebrate or invertebrate?	vertebrate
owl	Has it ever been domesticated?	train;falconry;animal
owl	Is it a mammal?	no
owl	Does it have fur?	no
owl	In which environments does it live?	variety;environment;include;forest
owl	What does it eat?	eat;small;bird;fish
owl	How many legs does it have, if any?	two;leg
owl	Does it produce eggs?	yes
owl	Is it a prey or a predator?	apex;predator;prey
owl	Does it have wings, legs, or fins?	not have
owl	In what continents does it predominantly live?	every;continent;except;region
owl	Is it considered dangerous to humans?	not dangerous
owl	Is it eaten by humans?	consume;human;law
owl	Is the animal capable of jumping?	rely;powerful;flight;talon
owl	Is it taller than humans on average?	tall;human;compact;wingspan
owl	Does it live in groups?	often;solitary;bird;specie;form
owl	Is it commonly kept as a pet?	keep;pet;place;require;due
owl	Does it migrate long distances?	migratory;cover;long;distance
owl	Is it known for its intelligence?	intelligent;bird;keen;eyesight;impressive
owl	Is it an endangered species?	specie;threaten;due;habitat
owl	Is it a nocturnal animal?	nocturnal;mean;active;day;diurnal
owl	Does it hibernate?	not hibernate
owl	Does it have sharp teeth?	not have
owl	Does it have sharp claws?	yes
owl	Is it a feline?	no
owl	Is it an amphibian?	no
owl	Is it a reptile?	no
owl	What is its most distinguishable feature?	distinguishable;feature;large;eye;270
owl	Does X have cold or warm blood?	warm;blooded;bird
owl	Does X hunt in a group?	solitary;hunter;although;hunt;pair
owl	How does X communicate with others of its kind?	communicate;include;hoot;call;body
owl	Does X have scales?	not have
owl	Is the animal aquatic?	not aquatic
owl	Is this an arctic animal?	arctic;subarctic;region;climate
owl	Is this animal exploited by humans?	historically;exploit;falconry;conservation;illegal
owl	Does the animal live in cities?	adapt;urban;environment;find;city
owl	Does this animal fly?	yes
owl	How fast is it?	flight;among;sustained;flight
owl	What are its dimensions?	size;vary;among;wingspan;three;depend
owl	Does the animal have moist or scaly skin?	not have
owl	Can the animal echolocate?	not echolocate
owl	Can the animal metamorphose?	undergo;metamorphosis;hatch
owl	Can the animal be typically found in a circus?	not typically
seagull	Is it a carnivore or herbivore?	omnivore;mean;eat;plant;animal
seagull	Is it a vertebrate or invertebrate?	vertebrate
seagull	Has it ever been domesticated?	typically;domesticate;wild;bird;however
seagull	Is it a mammal?	no
seagull	Does it have fur?	no
seagull	In which environments does it live?	commonly;coastal;near;water;adaptable
seagull	What does it eat?	diet;include;fish;small;marine
seagull	How many legs does it have, if any?	two;leg
seagull	Does it produce eggs?	yes
seagull	Is it a prey or a predator?	predator;scavenger;actively;marine
seagull	Does it have wings, legs, or fins?	not have
seagull	In what continents does it predominantly live?	every;continent;highly;adaptable;environment
seagull	Is it considered dangerous to humans?	not considered
seagull	Is it eaten by humans?	consume;human;cultural
seagull	Is the animal capable of jumping?	hop;flight;way
seagull	Is it taller than humans on average?	tall;human;wingspan
seagull	Does it live in groups?	live;group;abundant;bird;may
seagull	Is it commonly kept as a pet?	not commonly
seagull	Does it migrate long distances?	migratory;cover;long;distance;search
seagull	Is it known for its intelligence?	intelligent;bird;know;problem;solve
seagull	Is it an endangered species?	specie;face;threat;activity;currently
seagull	Is it a nocturnal animal?	diurnal;mean;active;day
seagull	Does it hibernate?	not hibernate
seagull	Does it have sharp teeth?	not have
seagull	Does it have sharp claws?	claw;foot;perch;grasp
seagull	Is it a feline?	no
seagull	Is it an amphibian?	no
seagull	Is it a reptile?	no
seagull	What is its most distinguishable feature?	distinguishable;feature;white;gray;plumage
seagull	Does X have cold or warm blood?	warm;blooded;bird
seagull	Does X hunt in a group?	hunt;group;scavenge;hunt
seagull	How does X communicate with others of its kind?	communicate;use;variety;include;call
seagull	Does X have scales?	not have
seagull	Is the animal aquatic?	fully;aquatic;highly;marine;associate
seagull	Is this an arctic animal?	arctic;region;climate
seagull	Is this animal exploited by humans?	exploit;purpose;affect;human
seagull	Does the animal live in cities?	adaptable;find;urban;city
seagull	Does this animal fly?	yes
seagull	How fast is it?	flight;speed;reach;speed;20;30;32;48
seagull	What are its dimensions?	among;wingspan;range;one;five
seagull	Does the animal have moist or scaly skin?	not have
seagull	Can the animal echolocate?	not echolocate
seagull	Can the animal metamorphose?	undergo;metamorphosis;hatch;egg
seagull	Can the animal be typically found in a circus?	not typically
pigeon	Is it a carnivore or herbivore?	herbivore;feed;grain;plant
pigeon	Is it a vertebrate or invertebrate?	vertebrate
pigeon	Has it ever been domesticated?	yes
pigeon	Is it a mammal?	no
pigeon	Does it have fur?	no
pigeon	In which environments does it live?	adaptable;variety;environment;area;agricultural
pigeon	What does it eat?	eat;seed;grain;plant;also
pigeon	How many legs does it have, if any?	two;leg
pigeon	Does it produce eggs?	yes
pigeon	Is it a prey or a predator?	prey;predator;bird;prey;predator
pigeon	Does it have wings, legs, or fins?	not have
pigeon	In what continents does it predominantly live?	every;continent;various;region
pigeon	Is it considered dangerous to humans?	not considered
pigeon	Is it eaten by humans?	consume;western;culture;eat;also
pigeon	Is the animal capable of jumping?	capable;jump;adept;fly
pigeon	Is it taller than humans on average?	not taller
pigeon	Does it live in groups?	often;live;flock;urban;area
pigeon	Is it commonly kept as a pet?	yes
pigeon	Does it migrate long distances?	migratory;sedentary;domestic;racing;long
pigeon	Is it known for its intelligence?	know;intelligence;study;home
pigeon	Is it an endangered species?	specie;specie;currently
pigeon	Is it a nocturnal animal?	diurnal;mean;active
pigeon	Does it hibernate?	not hibernate
pigeon	Does it have sharp teeth?	not have
pigeon	Does it have sharp claws?	claw;perch
pigeon	Is it a feline?	no
pigeon	Is it an amphibian?	no
pigeon	Is it a reptile?	no
pigeon	What is its most distinguishable feature?	distinguishable;feature;small;gray;plumage
pigeon	Does X have cold or warm blood?	warm;blooded;bird;body
pigeon	Does X hunt in a group?	not hunt
pigeon	How does X communicate with others of its kind?	communicate;vocalization;include;sound;also
pigeon	Does X have scales?	not have
pigeon	Is the animal aquatic?	not aquatic
pigeon	Is this an arctic animal?	arctic;temperate;tropical;region
pigeon	Is this animal exploited by humans?	historically;exploit;purpose;race;also
pigeon	Does the animal live in cities?	urban;environment;city;scavenge
pigeon	Does this animal fly?	yes
pigeon	How fast is it?	flight;speed;vary;reach;speed;50;80
pigeon	What are its dimensions?	vary;among;typically;body;13;wingspan;17;26
pigeon	Does the animal have moist or scaly skin?	not have
pigeon	Can the animal echolocate?	not echolocate
pigeon	Can the animal metamorphose?	undergo;metamorphosis;hatch;egg
pigeon	Can the animal be typically found in a circus?	not typically
peacock	Is it a carnivore or herbivore?	omnivore;mean;plant;diet;include
peacock	Is it a vertebrate or invertebrate?	vertebrate
peacock	Has it ever been domesticated?	yes
peacock	Is it a mammal?	no
peacock	Does it have fur?	no
peacock	In which environments does it live?	native;forest;grassland;however;also
peacock	What does it eat?	eat;seed;fruit;insect;small
peacock	How many legs does it have, if any?	two;leg
peacock	Does it produce eggs?	yes
peacock	Is it a prey or a predator?	predator;fall;prey;predator;cat
peacock	Does it have wings, legs, or fins?	not have
peacock	In what continents does it predominantly live?	native;south;asia;find;various
peacock	Is it considered dangerous to humans?	not considered
peacock	Is it eaten by humans?	peafowl;consume;instance
peacock	Is the animal capable of jumping?	jump;short;especially;escape
peacock	Is it taller than humans on average?	not taller
peacock	Does it live in groups?	peafowl;small;group;non;breeding
peacock	Is it commonly kept as a pet?	not a
peacock	Does it migrate long distances?	peafowl;long;distance
peacock	Is it known for its intelligence?	not known
peacock	Is it an endangered species?	indian;peafowl;peafowl
peacock	Is it a nocturnal animal?	peafowl;diurnal;mean
peacock	Does it hibernate?	no
peacock	Does it have sharp teeth?	not have
peacock	Does it have sharp claws?	peafowl;claw
peacock	Is it a feline?	no
peacock	Is it an amphibian?	no
peacock	Is it a reptile?	no
peacock	What is its most distinguishable feature?	distinguishable;feature;vibrant;iridescent;plumage
peacock	Does X have cold or warm blood?	peafowl;warm
peacock	Does X hunt in a group?	not hunt
peacock	How does X communicate with others of its kind?	peafowl;communicate;feather;communicate
peacock	Does X have scales?	not have
peacock	Is the animal aquatic?	not aquatic
peacock	Is this an arctic animal?	no
peacock	Is this animal exploited by humans?	peafowl;ornamental;extensively;exploit
peacock	Does the animal live in cities?	peafowl;urban
peacock	Does this animal fly?	yes
peacock	How fast is it?	peafowl;run;speed;10;16;fly;short
peacock	What are its dimensions?	peafowl;varie;adult;peafowl
peacock	Does the animal have moist or scaly skin?	not have
peacock	Can the animal echolocate?	not echolocate
peacock	Can the animal metamorphose?	peafowl;undergo;metamorphosis
peacock	Can the animal be typically found in a circus?	not typically
parrot	Is it a carnivore or herbivore?	omnivore;mean;food;include;fruit
parrot	Is it a vertebrate or invertebrate?	vertebrate
parrot	Has it ever been domesticated?	yes
parrot	Is it a mammal?	no
parrot	Does it have fur?	no
parrot	In which environments does it live?	variety;environment;tropical;subtropical
parrot	What does it eat?	eat;fruit;sometimes;insect;captive
parrot	How many legs does it have, if any?	two;leg
parrot	Does it produce eggs?	yes
parrot	Is it a prey or a predator?	not a
parrot	Does it have wings, legs, or fins?	not have
parrot	In what continents does it predominantly live?	every;continent;tropical;region
parrot	Is it considered dangerous to humans?	inherently;dangerous;may;bite;exhibit
parrot	Is it eaten by humans?	culture;certain;hunt;food;pet
parrot	Is the animal capable of jumping?	jump;short;primary;flying
parrot	Is it taller than humans on average?	not taller
parrot	Does it live in groups?	social;bird;often;live;group
parrot	Is it commonly kept as a pet?	yes
parrot	Does it migrate long distances?	migratory;sedentary;pattern;among
parrot	Is it known for its intelligence?	highly;intelligent;bird;know;problem
parrot	Is it an endangered species?	specie;threat;conservation;specie
parrot	Is it a nocturnal animal?	diurnal;mean;active
parrot	Does it hibernate?	no
parrot	Does it have sharp teeth?	not have
parrot	Does it have sharp claws?	claw;foot;perch
parrot	Is it a feline?	no
parrot	Is it an amphibian?	no
parrot	Is it a reptile?	no
parrot	What is its most distinguishable feature?	vibrant;plumage
parrot	Does X have cold or warm blood?	bird;warm;blooded
parrot	Does X hunt in a group?	not hunt
parrot	How does X communicate with others of its kind?	communicate;vocalization;include;call;also
parrot	Does X have scales?	not have
parrot	Is the animal aquatic?	not aquatic
parrot	Is this an arctic animal?	no
parrot	Is this animal exploited by humans?	sometimes;exploit;illegal;wildlife;trade
parrot	Does the animal live in cities?	region;escape;release;urban;may
parrot	Does this animal fly?	yes
parrot	How fast is it?	flight;speed;vary;among;specie;20;30;32;48
parrot	What are its dimensions?	vary;among;range;small;large;three
parrot	Does the animal have moist or scaly skin?	not have
parrot	Can the animal echolocate?	not echolocate
parrot	Can the animal metamorphose?	undergo;metamorphosis;hatch;egg
parrot	Can the animal be typically found in a circus?	circus;past;animal;circus;circus
toucan	Is it a carnivore or herbivore?	omnivore;consist;fruit;also;eat
toucan	Is it a vertebrate or invertebrate?	vertebrate
toucan	Has it ever been domesticated?	not domesticated
toucan	Is it a mammal?	no
toucan	Does it have fur?	no
toucan	In which environments does it live?	tropical;subtropical
toucan	What does it eat?	mainly;eat;fruit;consume;small
toucan	How many legs does it have, if any?	two;leg
toucan	Does it produce eggs?	yes
toucan	Is it a prey or a predator?	significant;predator;insect;small;bird
toucan	Does it have wings, legs, or fins?	not have
toucan	In what continents does it predominantly live?	tropical;subtropical;region;central
toucan	Is it considered dangerous to humans?	not considered
toucan	Is it eaten by humans?	culture;hunt;capture;trade;although
toucan	Is the animal capable of jumping?	jumping;adept;flying
toucan	Is it taller than humans on average?	not taller
toucan	Does it live in groups?	bird;live;group
toucan	Is it commonly kept as a pet?	people;keep;pet;recommend;person
toucan	Does it migrate long distances?	sedentary;long;distance
toucan	Is it known for its intelligence?	consider;intelligent;bird;problem;solve
toucan	Is it an endangered species?	specie;consider;near;vulnerable;specie
toucan	Is it a nocturnal animal?	diurnal;mean;active
toucan	Does it hibernate?	not hibernate
toucan	Does it have sharp teeth?	not have
toucan	Does it have sharp claws?	claw;foot;perch
toucan	Is it a feline?	no
toucan	Is it an amphibian?	no
toucan	Is it a reptile?	no
toucan	What is its most distinguishable feature?	distinguishable;feature;large;brightly;beak
toucan	Does X have cold or warm blood?	bird;warm;blooded
toucan	Does X hunt in a group?	hunt;group;forage;group
toucan	How does X communicate with others of its kind?	communicate;vocalization;include;call;also
toucan	Does X have scales?	not have
toucan	Is the animal aquatic?	not aquatic
toucan	Is this an arctic animal?	no
toucan	Is this animal exploited by humans?	may;exploit;human;illegal;wildlife
toucan	Does the animal live in cities?	typically;find;natural;urban;environment
toucan	Does this animal fly?	yes
toucan	How fast is it?	flight;document;sustained;flight
toucan	What are its dimensions?	vary;among;typically;length;20;24;wingspan;12
toucan	Does the animal have moist or scaly skin?	not have
toucan	Can the animal echolocate?	not echolocate
toucan	Can the animal metamorphose?	undergo;metamorphosis;hatch;become
toucan	Can the animal be typically found in a circus?	not typically
hummingbird	Is it a carnivore or herbivore?	primarily;herbivore;feed;nectar;insect
hummingbird	Is it a vertebrate or invertebrate?	vertebrate
hummingbird	Has it ever been domesticated?	domesticate;traditional;sense;people;may
hummingbird	Is it a mammal?	no
hummingbird	Does it have fur?	no
hummingbird	In which environments does it live?	environment;tropical;temperate;region
hummingbird	What does it eat?	feed;consume;insect;spider
hummingbird	How many legs does it have, if any?	two;leg
hummingbird	Does it produce eggs?	yes
hummingbird	Is it a prey or a predator?	predator;capture;insect;spider;prey
hummingbird	Does it have wings, legs, or fins?	not have
hummingbird	In what continents does it predominantly live?	americas
hummingbird	Is it considered dangerous to humans?	not dangerous
hummingbird	Is it eaten by humans?	culture;report;consume;source;associate
hummingbird	Is the animal capable of jumping?	traditional;sense;highly;flier;hover
hummingbird	Is it taller than humans on average?	not taller
hummingbird	Does it live in groups?	solitary;territorial;interact;aggressively
hummingbird	Is it commonly kept as a pet?	not commonly
hummingbird	Does it migrate long distances?	specie;long;distance;migration;travel;thousand
hummingbird	Is it known for its intelligence?	intelligent;bird;particularly;memory;source
hummingbird	Is it an endangered species?	certain;specie;may;threaten;due
hummingbird	Is it a nocturnal animal?	diurnal;mean;active
